,code,airport_name,city,state
3924,NUN, Saufley Field NOLF,Pensacola, FL
3925,NUP, Nunapitchuk Airport,Nunapitchuk, AK
3926,NUQ, Moffett Federal Airfield,Mountain View, CA
3927,NUW, Whidbey Island NAS,Whidbey Island, WA
3928,NV1, Perkins Field,Overton, NV
3929,NV2, Jean Airport,Jean, NV
3930,NV3, Searchlight Airport,Searchlight, NV
3931,NV4, Reno Stead,Reno, NV
3932,NV5, Black Rock City,Gerlach, NV
3933,NV6, Calvada Meadows,Pahrump, NV
3934,NVA, Benito Salas,Neiva, Colombia
3935,NVD, Nevada Municipal,Nevada, MO
3936,NVI, Navoi Airport,Navoi, Uzbekistan
3937,NVK, Narvik Airport,Narvik, Norway
3938,NVT, Ministro Victor Konder International,Navegantes, Brazil
3939,NWI, Norwich Airport,Norwich, United Kingdom
3940,NXX, Willow Grove NAS JRB,Willow Grove, PA
3941,NY1, Kingston Ulster,Kingston, NY
3942,NY2, Oswego County,Fulton, NY
3943,NY3, Ledgedale Airpark,Brockport, NY
3944,NY4, Potsdam Municipal Damon Field,Potsdam, NY
3945,NY5, Sky Acres,Millbrook, NY
3946,NY6, Fulton County,Johnstown, NY
3947,NY7, Skaneateles Aero Drome,Skaneateles, NY
3948,NY8, Mattituck Airport,Mattituck, NY
3949,NY9, Hornell Municipal,Hornell, NY
3950,NYC, New York City Metropolitan Area,New York, NY
3951,NYL, Yuma MCAS/Yuma International,Yuma, AZ
3952,NYO, Skavsta,Nykoping, Sweden
3953,NYT, Naypyitaw International,Naypyitaw, Burma
3954,NYU, Bagan,Nyaung-U, Burma
3955,NZC, Cecil Field,Jacksonville, FL
3956,NZJ, El Toro MCAS,Santa Ana, CA
3957,NZW, South Weymouth NAS,South Weymouth, MA
3958,NZY, North Island NAS,San Diego, CA
3959,O1H, Holmes County,Millersburg, OH
3960,O2H, Knox County,Mount Vernon, OH
3961,O3H, Bolton Field,Columbus, OH
3962,O4H, Delaware Municipal Jim Moore Field,Delaware, OH
3963,O5H, Wood County,Bowling Green, OH
3964,O6H, Ashland County,Ashland, OH
3965,O85, Benton Field,Redding, CA
3966,OAG, Orange Airport,Orange, Australia
3967,OAI, Bagram Airport,Bagram, Afghanistan
3968,OAJ, Albert J Ellis,Jacksonville/Camp Lejeune, NC
3969,OAK, Metropolitan Oakland International,Oakland, CA
3970,OAM, Oamaru Airport,Oamaru, New Zealand
3971,OAN, El Arrayan,Olanchito, Honduras
3972,OAX, Xoxocotlan International,Oaxaca, Mexico
3973,OBC, Obock Airport,Obock, Djibouti
3974,OBE, Okeechobee County,Okeechobee, FL
3975,OBF, Oberpfaffenhofen Airport,Oberpfaffenhofen, Germany
3976,OBO, Obihiro Airport,Obihiro, Japan
3977,OBS, Aubenas Airport,Aubenas, France
3978,OBT, Garrett County,Oakland, MD
3979,OBU, Kobuk Airport,Kobuk, AK
3980,OCA, Ocean Reef Club,Key Largo, FL
3981,OCE, Ocean City Municipal,Ocean City, MD
3982,OCF, Ocala International-Jim Taylor Field,Ocala, FL
3983,OCH, Nacogdoches A L Mangham Jr Regional,Nacogdoches, TX
3984,OCI, Thumb Bay,Oceanic, AK
3985,OCJ, Boscobel,Ocho Rios, Jamaica
3986,OCN, Bob Maxwell Memorial Airfield,Oceanside, CA
3987,OCW, Washington Warren,Washington, NC
3988,OD1, Doro Airport,Doro, South Sudan
3989,OD2, Paloich Airport,Paloich, South Sudan
3990,ODA, Ouadda Airport,Ouadda, Central African Republic
3991,ODB, Cordoba Airport,Cordoba, Spain
3992,ODD, Oodnadatta Airport,Oodnadatta, Australia
3993,ODE, Odense Airport,Odense, Denmark
3994,ODM, Oakland Airport,Oakland, MD
3995,ODS, Odessa International,Odessa, Ukraine
3996,ODW, A.J. Eisenberg,Oak Harbor, WA
3997,OEC, Oecusse Airport,Oecusse, Timor-Leste
3998,OEO, L O Simenstad Municipal,Osceola, WI
3999,OER, Ornskoldsvik,Oernskoeldsvik, Sweden
4000,OFF, Offutt AFB,Omaha, NE
4001,OFK, Norfolk Regional/Karl Stefan Memorial Field,Norfolk, NE
4002,OFU, Ofu Airport,Ofu, TT
4003,OGA, Searle Field,Ogallala, NE
4004,OGB, Orangeburg Municipal,Orangeburg, SC
4005,OGD, Ogden-Hinckley,Ogden, UT
4006,OGG, Kahului Airport,Kahului, HI
4007,OGN, Yonaguni Airport,Yonaguni, Japan
4008,OGS, Ogdensburg International,Ogdensburg, NY
4009,OH1, Fayette County,Washington Court House, OH
4010,OH2, Bellefontaine Regional,Bellefontaine, OH
4011,OH3, Ross County,Chillicothe, OH
4012,OH4, Union County,Marysville, OH
4013,OH5, Cincinnati - Blue Ash,Cincinnati, OH
4014,OH6, Portage County,Ravenna, OH
4015,OH7, Kent State University,Kent, OH
4016,OH8, Bluffton Airport,Bluffton, OH
4017,OH9, Medina Municipal,Medina, OH
4018,OHA, Ohakea Airport,Ohakea, New Zealand
4019,OHC, Northeast Cape AFS,Northeast Cape, AK
4020,OHD, Ohrid Airport,Ohrid, Macedonia
4021,OHI, Oshakati Airport,Oshakati, Namibia
4022,OHR, Wyk Auf Foehr,Wyk Auf Fohr, Germany
4023,OIC, Eaton,Norwich, NY
4024,OIM, Oshima,Oshima Islands, Japan
4025,OIT, Oita Airport,Oita, Japan
4026,OJC, Johnson County Executive,Olathe, KS
4027,OKA, Naha,Okinawa, Japan
4028,OKC, Will Rogers World,Oklahoma City, OK
4029,OKD, Okadama,Sapporo, Japan
4030,OKJ, Okayama Airport,Okayama, Japan
4031,OKK, Kokomo Municipal,Kokomo/Logansport/Peru, IN
4032,OKN, Okondja Airport,Okondja, Gabon
4033,OKO, Yokota AB,Tokyo, Japan
4034,OKR, Yorke Island Airport,Yorke Island, Australia
4035,OKY, Oakey Airport,Oakey, Australia
4036,OLA, Orland Airport,Orland, Norway
4037,OLB, Olbia Costa Smeralda,Olbia, Italy
4038,OLE, Cattaraugus County-Olean,Olean, NY
4039,OLF, L. M. Clayton,Wolf Point, MT
4040,OLH, Old Harbor Airport,Old Harbor, AK
4041,OLI, Rif,Olafsvik, Iceland
4042,OLM, Olympia Regional,Olympia, WA
4043,OLO, Olomouc Airport,Olomouc, Czech Republic
4044,OLP, Olympic Dam Airport,Olympic Dam, Australia
4045,OLS, Nogales International,Nogales, AZ
4046,OLU, Columbus Municipal,Columbus, NE
4047,OLV, Olive Branch Airport,Olive Branch, MS
4048,OMA, Eppley Airfield,Omaha, NE
4049,OMB, Omboue Airport,Omboue, Gabon
4050,OMC, Ormoc Airport,Ormoc, Philippines
4051,OME, Nome Airport,Nome, AK
4052,OMH, Uromiyeh,Urmieh, Iran
4053,OMK, Omak Airport,Omak, WA
4054,OML, Omkalai Airport,Omkalai, Papua New Guinea
4055,OMO, Mostar Airport,Mostar, Bosnia and Herzegovina
4056,OMR, Oradea Airport,Oradea, Romania
4057,OMS, Omsk Tsentralny,Omsk, Russia
4058,ON1, Collingwood Airport,Collingwood, Canada
4059,ON2, Stratford Municipal,Stratford, Canada
4060,ONA, Winona Municipal/Max Conrad Field,Winona, MN
4061,OND, Ondangwa Airport,Ondangwa, Namibia
4062,ONG, Mornington Island Airport,Mornington Island, Australia
4063,ONH, Oneonta Municipal,Oneonta, NY
4064,ONJ, Odate Noshiro Airport,Odate Noshiro, Japan
4065,ONL, The O'Neill Municipal-John L. Baker Field,O'Neill, NE
4066,ONM, Socorro Municipal,Socorro, NM
4067,ONN, Onion Bay Airport,Onion Bay, AK
4068,ONO, Ontario Municipal,Ontario, OR
4069,ONP, Newport Municipal,Newport, OR
4070,ONT, Ontario International,Ontario, CA
4071,ONX, Enrique A Jimenez,Colon, Panama
4072,OOB, Cobol Alaska/Scaled/,Cobol, AK
4073,OOK, Toksook Bay,Toksook, AK
4074,OOL, Gold Coast Airport,Gold Coast, Australia
4075,OOM, Cooma Airport,Cooma, Australia
4076,OPF, Miami Opa Locka Executive,Miami, FL
4077,OPH, Ophir Airport,Ophir, AK
4078,OPN, Thomaston Upson County,Thomaston, GA
4079,OPO, Porto Airport,Porto, Portugal
4080,OQA, McDonald Lake Airport,McDonald Lake, AK
4081,OQB, Bible Camp Airport,Bible Camp, AK
4082,OQC, Cinder River Lodge Airport,Cinder River Lodge, AK
4083,OQF, Lemesurier Island Airport,Lemesurier Island, AK
4084,OQG, Tracy Arm Airport,Tracy Arm, AK
4085,OQI, Vrems Airport,Vrems, AK
4086,OQK, Akolik Airport,Akolik, AK
4087,OQL, Mels Airport,Mels, AK
4088,OQM, Meshik Airport,Meshik, AK
4089,OQN, Telaquana Lake Airport,Telaquana Lake, AK
4090,OQO, Chelatna Lake Lodge Airport,Chelatna Lake Lodge, AK
4091,OQP, Pumice Airport,Pumice, AK
4092,OQQ, Points Alsworth,Port Alsworth, AK
4093,OQR, Twin Lakes Airport,Twin Lakes, AK
4094,OQS, Sandy Airport,Sandy, AK
4095,OQU, Waterkloof AFB,Waterkloof, South Africa
4096,OQV, Shirleyville Airport,Shirleyville, AK
4097,OQW, Doug Carney Strip Airport,Doug Carney Strip, AK
4098,OQX, Shisholik Airport,Shisholik, AK
4099,OQY, Camp Sivinuvik,Sivinuvik, AK
4100,OQZ, American Creek Airport,American Creek, AK
4101,OR1, Grants Pass Airport,Grants Pass, OR
4102,OR2, Siletz Bay State,Gleneden, OR
4103,OR3, Florence Municipal,Florence, OR
4104,OR4, Bend Municipal,Bend, OR
4105,ORB, Orebro Airport,Orebro, Sweden
4106,ORC, Orocue Airport,Orocue, Colombia
4107,ORD, Chicago O'Hare International,Chicago, IL
4108,ORF, Norfolk International,Norfolk, VA
4109,ORG, Zorg en Hoop,Paramaribo, Suriname
4110,ORH, Worcester Regional,Worcester, MA
4111,ORI, Port Lions Airport,Port Lions, AK
4112,ORK, Cork Airport,Cork, Ireland
4113,ORL, Executive,Orlando, FL
4114,ORN, Ahmed Benbella,Oran, Algeria
4115,ORP, Orapa Airport,Orapa, Botswana
4116,ORT, Northway Airport,Northway, AK
4117,ORU, Juan Mendoza,Oruro, Bolivia
4118,ORV, Robert/Bob/Curtis Memorial,Noorvik, AK
4119,ORY, Paris Orly,Paris, France
4120,ORZ, Orange Walk Airport,Orange Walk, Belize
4121,OSA, Osaka Metropolitan Area,Osaka, Japan
4122,OSB, Grand Glaize - Osage Beach,Osage Beach, MO
4123,OSC, Oscoda-Wurtsmith,Oscoda, MI
4124,OSD, Are Ostersund,Ostersund, Sweden
4125,OSH, Wittman Regional,Oshkosh, WI
4126,OSI, Osijek Airport,Osijek, Croatia
4127,OSK, Oskarshamn Airport,Oskarshamn, Sweden
4128,OSL, Gardermoen,Oslo, Norway
4129,OSM, Mosul International,Mosul, Iraq
4130,OSN, Osan AB,Osan, South Korea
4131,OSP, Redzikowo,Slupsk, Poland
4132,OSR, Mosnov,Ostrava, Czech Republic
4133,OST, Oostende,Ostend, Belgium
4134,OSU, Ohio State University,Columbus, OH
4135,OSX, Kosciusko/Attala County,Kosciusko, MS
4136,OSY, Namsos Airport,Namsos, Norway
4137,OSZ, Zegrze Pomorskie,Koszalin, Poland
4138,OTD, Raul Arias Espinoza,Contadora, Panama
4139,OTG, Worthington Municipal,Worthington, MN
4140,OTH, Southwest Oregon Regional,North Bend/Coos Bay, OR
4141,OTM, Ottumwa Regional,Ottumwa, IA
4142,OTP, Henri Coanda,Bucharest, Romania
4143,OTR, Coto 47 Airport,Coto 47, Costa Rica
4144,OTS, Anacortes Airport,Anacortes, WA
4145,OTU, Otu Airport,Otu, Colombia
4146,OTZ, Ralph Wien Memorial,Kotzebue, AK
4147,OUA, Ouagadougou Airport,Ouagadougou, Burkina Faso
4148,OUD, Angads International,Oujda, Morocco
4149,OUE, Ouesso Airport,Ouesso, Congo (Brazaville)
4150,OUH, Oudtshoorn Airport,Oudtshoorn, South Africa
4151,OUL, Oulu Airport,Oulu, Finland
4152,OUN, University of Oklahoma/Max Westheimer,Norman, OK
4153,OUR, Batouri Airport,Batouri, Cameroon
4154,OVA, Bekily Airport,Bekily, Madagascar
4155,OVB, Tolmachevo,Novosibirsk, Russia
4156,OVD, Asturias Airport,Asturias, Spain
4157,OVE, Oroville Municipal,Oroville, CA
4158,OWA, Owatonna Degner Regional,Owatonna, MN
4159,OWB, Owensboro Daviess County Regional,Owensboro, KY
4160,OWD, Norwood Memorial,Norwood, MA
4161,OXB, Osvaldo Vieira,Bissau, Guinea-Bissau
4162,OXC, Waterbury Oxford,Waterbury, CT
4163,OXF, Oxford Airport,Oxford, United Kingdom
4164,OXR, Oxnard,Oxnard/Ventura, CA
4165,OXV, Knoxville Municipal,Knoxville, IA
4166,OYA, Goya Airport,Goya, Argentina
4167,OYE, Oyem Airport,Oyem, Gabon
4168,OYK, Oiapoque Airport,Oiapoque, Brazil
4169,OYO, Tres Arroyos Airport,Tres Arroyos, Argentina
4170,OYS, Yosemite National Park Airport,Yosemite National Park, CA
4171,OZA, Ozona Municipal,Ozona, TX
4172,OZC, Misamis,Ozamis City, Philippines
4173,OZH, Zaporizhzhia International,Zaporozhye, Ukraine
4174,OZP, Moron AB,Moron, Spain
4175,OZR, Cairns AAF,Ozark, AL
4176,OZZ, Ouarzazate International,Quarzazate, Morocco
4177,P1A, Nemacolin,Farmington, PA
4178,P2A, Penns Landing Heliport,Philadelphia, PA
4179,PA1, Husky Haven,Montrose, PA
4180,PA2, Bedford County,Bedford, PA
4181,PA3, Cherry Ridge,Honesdale, PA
4182,PA4, Carlisle Airport,Carlisle, PA
4183,PA5, Brandywine,West Chester, PA
4184,PA6, Pittsburgh Northeast,Pittsburgh1, PA
4185,PA7, New Garden,Toughkenamon, PA
4186,PA8, Perkiomen Valley,Collegeville, PA
4187,PA9, Rock,Tarentum, PA
4188,PAA, Hpa An,Pa-An, Burma
4189,PAC, Marcos A Gelabert International,Panama City, Panama
4190,PAD, Paderborn/Lippstadt,Paderborn, Germany
4191,PAE, Snohomish County,Everett, WA
4192,PAG, Pagadian Airport,Pagadian, Philippines
4193,PAH, Barkley Regional,Paducah, KY
4194,PAK, Port Allen,Hanapepe, HI
4195,PAM, Tyndall AFB,Panama City, FL
4196,PAN, Pattani Airport,Pattani, Thailand
4197,PAO, Palo Alto Airport,Palo Alto, CA
4198,PAP, Port Au Prince International,Port-au-Prince, Haiti
4199,PAQ, Palmer Buddy Woods Municipal,Palmer, AK
4200,PAR, Paris Metropolitan Area,Paris, France
4201,PAS, Paros Airport,Paros, Greece
4202,PAT, Jai Prakash Narayan International Patna,Patna, India
4203,PAV, Paulo Afonso,Paulo Alfonso, Brazil
4204,PAX, Port-de-Paix Airport,Port-de-Paix, Haiti
4205,PAY, Tungud/Pamol,Pamol, Malaysia
4206,PAZ, Tajin,Poza Rica, Mexico
4207,PBA, Point Barrow LRRS,Point Barrow, AK
4208,PBC, Hermanos Serdan International,Puebla, Mexico
4209,PBD, Porbandar Airport,Porbandar, India
4210,PBF, Pine Bluff Regional Grider Field,Pine Bluff, AR
4211,PBG, Plattsburgh International,Plattsburgh, NY
4212,PBH, Paro International,Paro, Bhutan
4213,PBI, Palm Beach International,West Palm Beach/Palm Beach, FL
4214,PBK, Pack Creek Airport,Pack Creek, AK
4215,PBL, General Bartolome Salom,Puerto Cabello, Venezuela
4216,PBM, Johan A. Pengel International,Zanderij, Suriname
4217,PBN, Porto Amboim Airport,Porto Amboim, Angola
4218,PBO, Paraburdoo Airport,Paraburdoo, Australia
4219,PBR, Puerto Barrios Airport,Puerto Barrios, Guatemala
4220,PBX, Pike County Hatcher Field,Pikeville, KY
4221,PBZ, Plettenberg Bay Airport,Plettenberg Bay, South Africa
4222,PCA, Portage Creek Airport,Portage Creek, AK
4223,PCC, Puerto Rico Airport,Puerto Rico, Colombia
4224,PCD, Prairie Du Chien Municipal,Prairie Du Chien, WI
